date,unrate,claimrate,claimrate_1wdelay,labforce,initclaims_1wdelay,contclaims_1wdelay,initclaims,contclaims,totclaims,totclaims_1wdelay,unrate_1,unrate_2,unrate_3,unrate_4,unrate_5,unrate_6,unrate_7,unrate_8,unrate_9,unrate_10,unrate_11,unrate_12,claimrate_1,claimrate_2,claimrate_3,claimrate_4,claimrate_5,claimrate_6,claimrate_7,claimrate_8,claimrate_9,claimrate_10,claimrate_11,claimrate_12,claimrate_1wdelay_1,claimrate_1wdelay_2,claimrate_1wdelay_3,claimrate_1wdelay_4,claimrate_1wdelay_5,claimrate_1wdelay_6,claimrate_1wdelay_7,claimrate_1wdelay_8,claimrate_1wdelay_9,claimrate_1wdelay_10,claimrate_1wdelay_11,claimrate_1wdelay_12
01dec1971,6,2.7826536,2.6691475,85625,244000,2037000,269000,2109000,2378000,2281000,6,5.8000002,6,6.0999999,6,5.9000001,5.9000001,5.9000001,6,5.9000001,5.9000001,6.0999999,2.8619568,2.9375317,3.0092237,2.9962058,2.867178,2.9642837,2.9340291,2.9279091,2.88626,2.8157425,2.8672163,2.9910948,2.8372138,2.9151077,3.0009565,2.9713066,2.9066017,2.9488323,2.9328377,2.8896201,2.9077904,2.8479428,2.8719971,3.0078518
01jan1972,5.8000002,2.5378103,2.5343065,85978,263000,1907000,250000,1923000,2173000,2170000,6,6,5.8000002,6,6.0999999,6,5.9000001,5.9000001,5.9000001,6,5.9000001,5.9000001,2.7826536,2.8619568,2.9375317,3.0092237,2.9962058,2.867178,2.9642837,2.9340291,2.9279091,2.88626,2.8157425,2.8672163,2.6691475,2.8372138,2.9151077,3.0009565,2.9713066,2.9066017,2.9488323,2.9328377,2.8896201,2.9077904,2.8479428,2.8719971
01feb1972,5.6999998,2.5890343,2.5122707,86036,258000,1902000,266000,1960000,2226000,2160000,5.8000002,6,6,5.8000002,6,6.0999999,6,5.9000001,5.9000001,5.9000001,6,5.9000001,2.5378103,2.7826536,2.8619568,2.9375317,3.0092237,2.9962058,2.867178,2.9642837,2.9340291,2.9279091,2.88626,2.8157425,2.5343065,2.6691475,2.8372138,2.9151077,3.0009565,2.9713066,2.9066017,2.9488323,2.9328377,2.8896201,2.9077904,2.8479428
01mar1972,5.8000002,2.525687,2.4884932,86611,264000,1877000,266000,1907000,2173000,2141000,5.6999998,5.8000002,6,6,5.8000002,6,6.0999999,6,5.9000001,5.9000001,5.9000001,6,2.5890343,2.5378103,2.7826536,2.8619568,2.9375317,3.0092237,2.9962058,2.867178,2.9642837,2.9340291,2.9279091,2.88626,2.5122707,2.5343065,2.6691475,2.8372138,2.9151077,3.0009565,2.9713066,2.9066017,2.9488323,2.9328377,2.8896201,2.9077904
01apr1972,5.6999998,2.4823637,2.4407985,86614,259000,1855000,259000,1891000,2150000,2114000,5.8000002,5.6999998,5.8000002,6,6,5.8000002,6,6.0999999,6,5.9000001,5.9000001,5.9000001,2.525687,2.5890343,2.5378103,2.7826536,2.8619568,2.9375317,3.0092237,2.9962058,2.867178,2.9642837,2.9340291,2.9279091,2.4884932,2.5122707,2.5343065,2.6691475,2.8372138,2.9151077,3.0009565,2.9713066,2.9066017,2.9488323,2.9328377,2.8896201
01may1972,5.6999998,2.4707322,2.4591868,86809,267000,1863000,266000,1874000,2140000,2130000,5.6999998,5.8000002,5.6999998,5.8000002,6,6,5.8000002,6,6.0999999,6,5.9000001,5.9000001,2.4823637,2.525687,2.5890343,2.5378103,2.7826536,2.8619568,2.9375317,3.0092237,2.9962058,2.867178,2.9642837,2.9340291,2.4407985,2.4884932,2.5122707,2.5343065,2.6691475,2.8372138,2.9151077,3.0009565,2.9713066,2.9066017,2.9488323,2.9328377
01jun1972,5.6999998,2.4536626,2.4847653,87006,286000,1871000,275000,1855000,2130000,2157000,5.6999998,5.6999998,5.8000002,5.6999998,5.8000002,6,6,5.8000002,6,6.0999999,6,5.9000001,2.4707322,2.4823637,2.525687,2.5890343,2.5378103,2.7826536,2.8619568,2.9375317,3.0092237,2.9962058,2.867178,2.9642837,2.4591868,2.4407985,2.4884932,2.5122707,2.5343065,2.6691475,2.8372138,2.9151077,3.0009565,2.9713066,2.9066017,2.9488323
01jul1972,5.5999999,2.6032686,2.5722363,87143,276000,1962000,318000,1947000,2265000,2238000,5.6999998,5.6999998,5.6999998,5.8000002,5.6999998,5.8000002,6,6,5.8000002,6,6.0999999,6,2.4536626,2.4707322,2.4823637,2.525687,2.5890343,2.5378103,2.7826536,2.8619568,2.9375317,3.0092237,2.9962058,2.867178,2.4847653,2.4591868,2.4407985,2.4884932,2.5122707,2.5343065,2.6691475,2.8372138,2.9151077,3.0009565,2.9713066,2.9066017
01aug1972,5.5999999,2.3616354,2.3524551,87517,256000,1794000,246000,1812000,2058000,2050000,5.5999999,5.6999998,5.6999998,5.6999998,5.8000002,5.6999998,5.8000002,6,6,5.8000002,6,6.0999999,2.6032686,2.4536626,2.4707322,2.4823637,2.525687,2.5890343,2.5378103,2.7826536,2.8619568,2.9375317,3.0092237,2.9962058,2.5722363,2.4847653,2.4591868,2.4407985,2.4884932,2.5122707,2.5343065,2.6691475,2.8372138,2.9151077,3.0009565,2.9713066
01sep1972,5.5,2.3504004,2.3378315,87392,255000,1791000,258000,1799000,2057000,2046000,5.5999999,5.5999999,5.6999998,5.6999998,5.6999998,5.8000002,5.6999998,5.8000002,6,6,5.8000002,6,2.3616354,2.6032686,2.4536626,2.4707322,2.4823637,2.525687,2.5890343,2.5378103,2.7826536,2.8619568,2.9375317,3.0092237,2.3524551,2.5722363,2.4847653,2.4591868,2.4407985,2.4884932,2.5122707,2.5343065,2.6691475,2.8372138,2.9151077,3.0009565
01oct1972,5.5999999,2.2999816,2.2770963,87491,257000,1733000,250000,1760000,2010000,1990000,5.5,5.5999999,5.5999999,5.6999998,5.6999998,5.6999998,5.8000002,5.6999998,5.8000002,6,6,5.8000002,2.3504004,2.3616354,2.6032686,2.4536626,2.4707322,2.4823637,2.525687,2.5890343,2.5378103,2.7826536,2.8619568,2.9375317,2.3378315,2.3524551,2.5722363,2.4847653,2.4591868,2.4407985,2.4884932,2.5122707,2.5343065,2.6691475,2.8372138,2.9151077
01nov1972,5.3000002,2.2836635,2.2608039,87592,235000,1743000,271000,1727000,1998000,1978000,5.5999999,5.5,5.5999999,5.5999999,5.6999998,5.6999998,5.6999998,5.8000002,5.6999998,5.8000002,6,6,2.2999816,2.3504004,2.3616354,2.6032686,2.4536626,2.4707322,2.4823637,2.525687,2.5890343,2.5378103,2.7826536,2.8619568,2.2770963,2.3378315,2.3524551,2.5722363,2.4847653,2.4591868,2.4407985,2.4884932,2.5122707,2.5343065,2.6691475,2.8372138
01dec1972,5.1999998,2.3050051,2.2182391,87943,246000,1697000,263000,1756000,2019000,1943000,5.3000002,5.5999999,5.5,5.5999999,5.5999999,5.6999998,5.6999998,5.6999998,5.8000002,5.6999998,5.8000002,6,2.2836635,2.2999816,2.3504004,2.3616354,2.6032686,2.4536626,2.4707322,2.4823637,2.525687,2.5890343,2.5378103,2.7826536,2.2608039,2.2770963,2.3378315,2.3524551,2.5722363,2.4847653,2.4591868,2.4407985,2.4884932,2.5122707,2.5343065,2.6691475
01jan1973,4.9000001,2.1661758,2.0877159,87487,229000,1607000,245000,1660000,1905000,1836000,5.1999998,5.3000002,5.5999999,5.5,5.5999999,5.5999999,5.6999998,5.6999998,5.6999998,5.8000002,5.6999998,5.8000002,2.3050051,2.2836635,2.2999816,2.3504004,2.3616354,2.6032686,2.4536626,2.4707322,2.4823637,2.525687,2.5890343,2.5378103,2.2182391,2.2608039,2.2770963,2.3378315,2.3524551,2.5722363,2.4847653,2.4591868,2.4407985,2.4884932,2.5122707,2.5343065
01feb1973,5,2.0551624,2.0574486,88364,218000,1582000,216000,1582000,1798000,1800000,4.9000001,5.1999998,5.3000002,5.5999999,5.5,5.5999999,5.5999999,5.6999998,5.6999998,5.6999998,5.8000002,5.6999998,2.1661758,2.3050051,2.2836635,2.2999816,2.3504004,2.3616354,2.6032686,2.4536626,2.4707322,2.4823637,2.525687,2.5890343,2.0877159,2.2182391,2.2608039,2.2770963,2.3378315,2.3524551,2.5722363,2.4847653,2.4591868,2.4407985,2.4884932,2.5122707
01mar1973,4.9000001,2.0438187,2.0302386,88846,232000,1562000,228000,1578000,1806000,1794000,5,4.9000001,5.1999998,5.3000002,5.5999999,5.5,5.5999999,5.5999999,5.6999998,5.6999998,5.6999998,5.8000002,2.0551624,2.1661758,2.3050051,2.2836635,2.2999816,2.3504004,2.3616354,2.6032686,2.4536626,2.4707322,2.4823637,2.525687,2.0574486,2.0877159,2.2182391,2.2608039,2.2770963,2.3378315,2.3524551,2.5722363,2.4847653,2.4591868,2.4407985,2.4884932
01apr1973,5,1.9910856,2.0439863,89018,243000,1573000,230000,1539000,1769000,1816000,4.9000001,5,4.9000001,5.1999998,5.3000002,5.5999999,5.5,5.5999999,5.5999999,5.6999998,5.6999998,5.6999998,2.0438187,2.0551624,2.1661758,2.3050051,2.2836635,2.2999816,2.3504004,2.3616354,2.6032686,2.4536626,2.4707322,2.4823637,2.0302386,2.0574486,2.0877159,2.2182391,2.2608039,2.2770963,2.3378315,2.3524551,2.5722363,2.4847653,2.4591868,2.4407985
01may1973,4.9000001,2.0164461,2.0108292,88977,237000,1553000,238000,1557000,1795000,1790000,5,4.9000001,5,4.9000001,5.1999998,5.3000002,5.5999999,5.5,5.5999999,5.5999999,5.6999998,5.6999998,1.9910856,2.0438187,2.0551624,2.1661758,2.3050051,2.2836635,2.2999816,2.3504004,2.3616354,2.6032686,2.4536626,2.4707322,2.0439863,2.0302386,2.0574486,2.0877159,2.2182391,2.2608039,2.2770963,2.3378315,2.3524551,2.5722363,2.4847653,2.4591868
01jun1973,4.9000001,2.0376053,2.0364814,89548,242000,1570000,237000,1576000,1813000,1812000,4.9000001,5,4.9000001,5,4.9000001,5.1999998,5.3000002,5.5999999,5.5,5.5999999,5.5999999,5.6999998,2.0164461,1.9910856,2.0438187,2.0551624,2.1661758,2.3050051,2.2836635,2.2999816,2.3504004,2.3616354,2.6032686,2.4536626,2.0108292,2.0439863,2.0302386,2.0574486,2.0877159,2.2182391,2.2608039,2.2770963,2.3378315,2.3524551,2.5722363,2.4847653
01jul1973,4.8000002,2.0514138,2.0491803,89604,241000,1594000,232000,1605000,1837000,1835000,4.9000001,4.9000001,5,4.9000001,5,4.9000001,5.1999998,5.3000002,5.5999999,5.5,5.5999999,5.5999999,2.0376053,2.0164461,1.9910856,2.0438187,2.0551624,2.1661758,2.3050051,2.2836635,2.2999816,2.3504004,2.3616354,2.6032686,2.0364814,2.0108292,2.0439863,2.0302386,2.0574486,2.0877159,2.2182391,2.2608039,2.2770963,2.3378315,2.3524551,2.5722363
01aug1973,4.8000002,2.1539216,2.1528056,89509,254000,1675000,258000,1672000,1930000,1929000,4.8000002,4.9000001,4.9000001,5,4.9000001,5,4.9000001,5.1999998,5.3000002,5.5999999,5.5,5.5999999,2.0514138,2.0376053,2.0164461,1.9910856,2.0438187,2.0551624,2.1661758,2.3050051,2.2836635,2.2999816,2.3504004,2.3616354,2.0491803,2.0364814,2.0108292,2.0439863,2.0302386,2.0574486,2.0877159,2.2182391,2.2608039,2.2770963,2.3378315,2.3524551
01sep1973,4.8000002,2.1349809,2.1271603,89838,246000,1658000,245000,1666000,1911000,1904000,4.8000002,4.8000002,4.9000001,4.9000001,5,4.9000001,5,4.9000001,5.1999998,5.3000002,5.5999999,5.5,2.1539216,2.0514138,2.0376053,2.0164461,1.9910856,2.0438187,2.0551624,2.1661758,2.3050051,2.2836635,2.2999816,2.3504004,2.1528056,2.0491803,2.0364814,2.0108292,2.0439863,2.0302386,2.0574486,2.0877159,2.2182391,2.2608039,2.2770963,2.3378315
01oct1973,4.5999999,2.1427457,2.1093524,90131,249000,1646000,246000,1679000,1925000,1895000,4.8000002,4.8000002,4.8000002,4.9000001,4.9000001,5,4.9000001,5,4.9000001,5.1999998,5.3000002,5.5999999,2.1349809,2.1539216,2.0514138,2.0376053,2.0164461,1.9910856,2.0438187,2.0551624,2.1661758,2.3050051,2.2836635,2.2999816,2.1271603,2.1528056,2.0491803,2.0364814,2.0108292,2.0439863,2.0302386,2.0574486,2.0877159,2.2182391,2.2608039,2.2770963
01nov1973,4.8000002,2.1657364,2.2056785,90716,233000,1755000,254000,1698000,1952000,1988000,4.5999999,4.8000002,4.8000002,4.8000002,4.9000001,4.9000001,5,4.9000001,5,4.9000001,5.1999998,5.3000002,2.1427457,2.1349809,2.1539216,2.0514138,2.0376053,2.0164461,1.9910856,2.0438187,2.0551624,2.1661758,2.3050051,2.2836635,2.1093524,2.1271603,2.1528056,2.0491803,2.0364814,2.0108292,2.0439863,2.0302386,2.0574486,2.0877159,2.2182391,2.2608039
01dec1973,4.9000001,2.2609022,2.3832622,90890,326000,1836000,272000,1779000,2051000,2162000,4.8000002,4.5999999,4.8000002,4.8000002,4.8000002,4.9000001,4.9000001,5,4.9000001,5,4.9000001,5.1999998,2.1657364,2.1427457,2.1349809,2.1539216,2.0514138,2.0376053,2.0164461,1.9910856,2.0438187,2.0551624,2.1661758,2.3050051,2.2056785,2.1093524,2.1271603,2.1528056,2.0491803,2.0364814,2.0108292,2.0439863,2.0302386,2.0574486,2.0877159,2.2182391
01jan1974,5.0999999,2.5184288,2.548135,91199,321000,1995000,340000,1949000,2289000,2316000,4.9000001,4.8000002,4.5999999,4.8000002,4.8000002,4.8000002,4.9000001,4.9000001,5,4.9000001,5,4.9000001,2.2609022,2.1657364,2.1427457,2.1349809,2.1539216,2.0514138,2.0376053,2.0164461,1.9910856,2.0438187,2.0551624,2.1661758,2.3832622,2.2056785,2.1093524,2.1271603,2.1528056,2.0491803,2.0364814,2.0108292,2.0439863,2.0302386,2.0574486,2.0877159
01feb1974,5.1999998,2.5877476,2.5427911,91485,292000,2027000,311000,2049000,2360000,2319000,5.0999999,4.9000001,4.8000002,4.5999999,4.8000002,4.8000002,4.8000002,4.9000001,4.9000001,5,4.9000001,5,2.5184288,2.2609022,2.1657364,2.1427457,2.1349809,2.1539216,2.0514138,2.0376053,2.0164461,1.9910856,2.0438187,2.0551624,2.548135,2.3832622,2.2056785,2.1093524,2.1271603,2.1528056,2.0491803,2.0364814,2.0108292,2.0439863,2.0302386,2.0574486
01mar1974,5.0999999,2.6047986,2.6102641,91453,314000,2074000,315000,2068000,2383000,2388000,5.1999998,5.0999999,4.9000001,4.8000002,4.5999999,4.8000002,4.8000002,4.8000002,4.9000001,4.9000001,5,4.9000001,2.5877476,2.5184288,2.2609022,2.1657364,2.1427457,2.1349809,2.1539216,2.0514138,2.0376053,2.0164461,1.9910856,2.0438187,2.5427911,2.548135,2.3832622,2.2056785,2.1093524,2.1271603,2.1528056,2.0491803,2.0364814,2.0108292,2.0439863,2.0302386
01apr1974,5.0999999,2.5904016,2.5991492,91287,296000,2081000,297000,2072000,2369000,2377000,5.0999999,5.1999998,5.0999999,4.9000001,4.8000002,4.5999999,4.8000002,4.8000002,4.8000002,4.9000001,4.9000001,5,2.6047986,2.5877476,2.5184288,2.2609022,2.1657364,2.1427457,2.1349809,2.1539216,2.0514138,2.0376053,2.0164461,1.9910856,2.6102641,2.5427911,2.548135,2.3832622,2.2056785,2.1093524,2.1271603,2.1528056,2.0491803,2.0364814,2.0108292,2.0439863
01may1974,5.0999999,2.5753942,2.5918257,91596,309000,2057000,298000,2053000,2351000,2366000,5.0999999,5.0999999,5.1999998,5.0999999,4.9000001,4.8000002,4.5999999,4.8000002,4.8000002,4.8000002,4.9000001,4.9000001,2.5904016,2.6047986,2.5877476,2.5184288,2.2609022,2.1657364,2.1427457,2.1349809,2.1539216,2.0514138,2.0376053,2.0164461,2.5991492,2.6102641,2.5427911,2.548135,2.3832622,2.2056785,2.1093524,2.1271603,2.1528056,2.0491803,2.0364814,2.0108292
01jun1974,5.4000001,2.6180182,2.5918162,91868,308000,2066000,303000,2095000,2398000,2374000,5.0999999,5.0999999,5.0999999,5.1999998,5.0999999,4.9000001,4.8000002,4.5999999,4.8000002,4.8000002,4.8000002,4.9000001,2.5753942,2.5904016,2.6047986,2.5877476,2.5184288,2.2609022,2.1657364,2.1427457,2.1349809,2.1539216,2.0514138,2.0376053,2.5918257,2.5991492,2.6102641,2.5427911,2.548135,2.3832622,2.2056785,2.1093524,2.1271603,2.1528056,2.0491803,2.0364814
01jul1974,5.5,2.644011,2.6255062,92212,303000,2109000,304000,2125000,2429000,2412000,5.4000001,5.0999999,5.0999999,5.0999999,5.1999998,5.0999999,4.9000001,4.8000002,4.5999999,4.8000002,4.8000002,4.8000002,2.6180182,2.5753942,2.5904016,2.6047986,2.5877476,2.5184288,2.2609022,2.1657364,2.1427457,2.1349809,2.1539216,2.0514138,2.5918162,2.5918257,2.5991492,2.6102641,2.5427911,2.548135,2.3832622,2.2056785,2.1093524,2.1271603,2.1528056,2.0491803
01aug1974,5.5,2.711144,2.7274108,92059,343000,2172000,332000,2168000,2500000,2515000,5.5,5.4000001,5.0999999,5.0999999,5.0999999,5.1999998,5.0999999,4.9000001,4.8000002,4.5999999,4.8000002,4.8000002,2.644011,2.6180182,2.5753942,2.5904016,2.6047986,2.5877476,2.5184288,2.2609022,2.1657364,2.1427457,2.1349809,2.1539216,2.6255062,2.5918162,2.5918257,2.5991492,2.6102641,2.5427911,2.548135,2.3832622,2.2056785,2.1093524,2.1271603,2.1528056
01sep1974,5.9000001,2.8579497,2.8709848,92488,370000,2273000,357000,2274000,2631000,2643000,5.5,5.5,5.4000001,5.0999999,5.0999999,5.0999999,5.1999998,5.0999999,4.9000001,4.8000002,4.5999999,4.8000002,2.711144,2.644011,2.6180182,2.5753942,2.5904016,2.6047986,2.5877476,2.5184288,2.2609022,2.1657364,2.1427457,2.1349809,2.7274108,2.6255062,2.5918162,2.5918257,2.5991492,2.6102641,2.5427911,2.548135,2.3832622,2.2056785,2.1093524,2.1271603
01oct1974,6,3.0371509,3.1441917,92518,389000,2519000,413000,2396000,2809000,2908000,5.9000001,5.5,5.5,5.4000001,5.0999999,5.0999999,5.0999999,5.1999998,5.0999999,4.9000001,4.8000002,4.5999999,2.8579497,2.711144,2.644011,2.6180182,2.5753942,2.5904016,2.6047986,2.5877476,2.5184288,2.2609022,2.1657364,2.1427457,2.8709848,2.7274108,2.6255062,2.5918162,2.5918257,2.5991492,2.6102641,2.5427911,2.548135,2.3832622,2.2056785,2.1093524
01nov1974,6.5999999,3.578763,3.5301239,92766,518000,2748000,449000,2862000,3311000,3266000,6,5.9000001,5.5,5.5,5.4000001,5.0999999,5.0999999,5.0999999,5.1999998,5.0999999,4.9000001,4.8000002,3.0371509,2.8579497,2.711144,2.644011,2.6180182,2.5753942,2.5904016,2.6047986,2.5877476,2.5184288,2.2609022,2.1657364,3.1441917,2.8709848,2.7274108,2.6255062,2.5918162,2.5918257,2.5991492,2.6102641,2.5427911,2.548135,2.3832622,2.2056785
01dec1974,7.1999998,4.0974064,4.1189661,92780,521000,3300000,510000,3291000,3801000,3821000,6.5999999,6,5.9000001,5.5,5.5,5.4000001,5.0999999,5.0999999,5.0999999,5.1999998,5.0999999,4.9000001,3.578763,3.0371509,2.8579497,2.711144,2.644011,2.6180182,2.5753942,2.5904016,2.6047986,2.5877476,2.5184288,2.2609022,3.5301239,3.1441917,2.8709848,2.7274108,2.6255062,2.5918162,2.5918257,2.5991492,2.6102641,2.5427911,2.548135,2.3832622
01jan1975,8.1000004,4.5624056,4.5947404,93128,555000,3708000,575000,3658000,4233000,4263000,7.1999998,6.5999999,6,5.9000001,5.5,5.5,5.4000001,5.0999999,5.0999999,5.0999999,5.1999998,5.0999999,4.0974064,3.578763,3.0371509,2.8579497,2.711144,2.644011,2.6180182,2.5753942,2.5904016,2.6047986,2.5877476,2.5184288,4.1189661,3.5301239,3.1441917,2.8709848,2.7274108,2.6255062,2.5918162,2.5918257,2.5991492,2.6102641,2.5427911,2.548135
01feb1975,8.1000004,4.7171636,4.8460183,92776,544000,3969000,530000,3863000,4393000,4513000,8.1000004,7.1999998,6.5999999,6,5.9000001,5.5,5.5,5.4000001,5.0999999,5.0999999,5.0999999,5.1999998,4.5624056,4.0974064,3.578763,3.0371509,2.8579497,2.711144,2.644011,2.6180182,2.5753942,2.5904016,2.6047986,2.5877476,4.5947404,4.1189661,3.5301239,3.1441917,2.8709848,2.7274108,2.6255062,2.5918162,2.5918257,2.5991492,2.6102641,2.5427911
01mar1975,8.6000004,5.0939898,5.1209364,93165,550000,4201000,531000,4195000,4726000,4751000,8.1000004,8.1000004,7.1999998,6.5999999,6,5.9000001,5.5,5.5,5.4000001,5.0999999,5.0999999,5.0999999,4.7171636,4.5624056,4.0974064,3.578763,3.0371509,2.8579497,2.711144,2.644011,2.6180182,2.5753942,2.5904016,2.6047986,4.8460183,4.5947404,4.1189661,3.5301239,3.1441917,2.8709848,2.7274108,2.6255062,2.5918162,2.5918257,2.5991492,2.6102641
01apr1975,8.8000002,5.3335481,5.3968763,93399,531000,4497000,520000,4449000,4969000,5028000,8.6000004,8.1000004,8.1000004,7.1999998,6.5999999,6,5.9000001,5.5,5.5,5.4000001,5.0999999,5.0999999,5.0939898,4.7171636,4.5624056,4.0974064,3.578763,3.0371509,2.8579497,2.711144,2.644011,2.6180182,2.5753942,2.5904016,5.1209364,4.8460183,4.5947404,4.1189661,3.5301239,3.1441917,2.8709848,2.7274108,2.6255062,2.5918162,2.5918257,2.5991492
01may1975,9,5.4668679,5.3041253,93884,493000,4461000,514000,4592000,5106000,4954000,8.8000002,8.6000004,8.1000004,8.1000004,7.1999998,6.5999999,6,5.9000001,5.5,5.5,5.4000001,5.0999999,5.3335481,5.0939898,4.7171636,4.5624056,4.0974064,3.578763,3.0371509,2.8579497,2.711144,2.644011,2.6180182,2.5753942,5.3968763,5.1209364,4.8460183,4.5947404,4.1189661,3.5301239,3.1441917,2.8709848,2.7274108,2.6255062,2.5918162,2.5918257
01jun1975,8.8000002,5.353415,5.2224021,93575,497000,4406000,497000,4529000,5026000,4903000,9,8.8000002,8.6000004,8.1000004,8.1000004,7.1999998,6.5999999,6,5.9000001,5.5,5.5,5.4000001,5.4668679,5.3335481,5.0939898,4.7171636,4.5624056,4.0974064,3.578763,3.0371509,2.8579497,2.711144,2.644011,2.6180182,5.3041253,5.3968763,5.1209364,4.8460183,4.5947404,4.1189661,3.5301239,3.1441917,2.8709848,2.7274108,2.6255062,2.5918162
01jul1975,8.6000004,4.8121829,4.9724822,94021,445000,4208000,446000,4057000,4503000,4653000,8.8000002,9,8.8000002,8.6000004,8.1000004,8.1000004,7.1999998,6.5999999,6,5.9000001,5.5,5.5,5.353415,5.4668679,5.3335481,5.0939898,4.7171636,4.5624056,4.0974064,3.578763,3.0371509,2.8579497,2.711144,2.644011,5.2224021,5.3041253,5.3968763,5.1209364,4.8460183,4.5947404,4.1189661,3.5301239,3.1441917,2.8709848,2.7274108,2.6255062
01aug1975,8.3999996,4.6564064,4.6766148,94162,457000,3940000,444000,3934000,4378000,4397000,8.6000004,8.8000002,9,8.8000002,8.6000004,8.1000004,8.1000004,7.1999998,6.5999999,6,5.9000001,5.5,4.8121829,5.353415,5.4668679,5.3335481,5.0939898,4.7171636,4.5624056,4.0974064,3.578763,3.0371509,2.8579497,2.711144,4.9724822,5.2224021,5.3041253,5.3968763,5.1209364,4.8460183,4.5947404,4.1189661,3.5301239,3.1441917,2.8709848,2.7274108
01sep1975,8.3999996,4.6048298,4.5804038,94202,433000,3880000,456000,3880000,4336000,4313000,8.3999996,8.6000004,8.8000002,9,8.8000002,8.6000004,8.1000004,8.1000004,7.1999998,6.5999999,6,5.9000001,4.6564064,4.8121829,5.353415,5.4668679,5.3335481,5.0939898,4.7171636,4.5624056,4.0974064,3.578763,3.0371509,2.8579497,4.6766148,4.9724822,5.2224021,5.3041253,5.3968763,5.1209364,4.8460183,4.5947404,4.1189661,3.5301239,3.1441917,2.8709848
01oct1975,8.3999996,4.3778262,4.3396106,94267,426000,3662000,404000,3720000,4124000,4088000,8.3999996,8.3999996,8.6000004,8.8000002,9,8.8000002,8.6000004,8.1000004,8.1000004,7.1999998,6.5999999,6,4.6048298,4.6564064,4.8121829,5.353415,5.4668679,5.3335481,5.0939898,4.7171636,4.5624056,4.0974064,3.578763,3.0371509,4.5804038,4.6766148,4.9724822,5.2224021,5.3041253,5.3968763,5.1209364,4.8460183,4.5947404,4.1189661,3.5301239,3.1441917
01nov1975,8.3000002,4.176435,4.0077653,94250,401000,3377000,386000,3551000,3937000,3778000,8.3999996,8.3999996,8.3999996,8.6000004,8.8000002,9,8.8000002,8.6000004,8.1000004,8.1000004,7.1999998,6.5999999,4.3778262,4.6048298,4.6564064,4.8121829,5.353415,5.4668679,5.3335481,5.0939898,4.7171636,4.5624056,4.0974064,3.578763,4.3396106,4.5804038,4.6766148,4.9724822,5.2224021,5.3041253,5.3968763,5.1209364,4.8460183,4.5947404,4.1189661,3.5301239
01dec1975,8.1999998,3.8557029,3.7018569,94409,365000,3124000,368000,3266000,3634000,3489000,8.3000002,8.3999996,8.3999996,8.3999996,8.6000004,8.8000002,9,8.8000002,8.6000004,8.1000004,8.1000004,7.1999998,4.176435,4.3778262,4.6048298,4.6564064,4.8121829,5.353415,5.4668679,5.3335481,5.0939898,4.7171636,4.5624056,4.0974064,4.0077653,4.3396106,4.5804038,4.6766148,4.9724822,5.2224021,5.3041253,5.3968763,5.1209364,4.8460183,4.5947404,4.1189661
01jan1976,7.9000001,3.5971146,3.516614,94934,363000,2957000,370000,3026000,3396000,3320000,8.1999998,8.3000002,8.3999996,8.3999996,8.3999996,8.6000004,8.8000002,9,8.8000002,8.6000004,8.1000004,8.1000004,3.8557029,4.176435,4.3778262,4.6048298,4.6564064,4.8121829,5.353415,5.4668679,5.3335481,5.0939898,4.7171636,4.5624056,3.7018569,4.0077653,4.3396106,4.5804038,4.6766148,4.9724822,5.2224021,5.3041253,5.3968763,5.1209364,4.8460183,4.5947404
01feb1976,7.6999998,3.3823497,3.3802431,94998,347000,2862000,344000,2867000,3211000,3209000,7.9000001,8.1999998,8.3000002,8.3999996,8.3999996,8.3999996,8.6000004,8.8000002,9,8.8000002,8.6000004,8.1000004,3.5971146,3.8557029,4.176435,4.3778262,4.6048298,4.6564064,4.8121829,5.353415,5.4668679,5.3335481,5.0939898,4.7171636,3.516614,3.7018569,4.0077653,4.3396106,4.5804038,4.6766148,4.9724822,5.2224021,5.3041253,5.3968763,5.1209364,4.8460183
01mar1976,7.5999999,3.365334,3.389545,95215,368000,2852000,360000,2837000,3197000,3220000,7.6999998,7.9000001,8.1999998,8.3000002,8.3999996,8.3999996,8.3999996,8.6000004,8.8000002,9,8.8000002,8.6000004,3.3823497,3.5971146,3.8557029,4.176435,4.3778262,4.6048298,4.6564064,4.8121829,5.353415,5.4668679,5.3335481,5.0939898,3.3802431,3.516614,3.7018569,4.0077653,4.3396106,4.5804038,4.6766148,4.9724822,5.2224021,5.3041253,5.3968763,5.1209364
