date,unrate,claimrate,cclaimrate,cunrate,labforce,initclaims_1wdelay,contclaims_1wdelay,initclaims,contclaims,totclaims,totclaims_1wdelay,claimrate_1wdelay,cclaimrate_1wdelay,cclaimrate2,cclaimrate_1wdelay2,cunrate_1cclaimrate_1wdelay
01dec1999,4,1.7211212,.064125061,-.099999905,140177,268000,2102000,287000,2123000,2410000,2370000,1.692555,-.015238523,.0041120234,.00023221259,0
01jan2000,4,1.7149746,-.0061465502,0,142267,284000,2061000,289000,2115000,2404000,2345000,1.6728849,-.01967001,.000037780079,.00038690929,.0019669991
01feb2000,4.0999999,1.7157879,.00081324577,.099999905,142456,283000,2132000,300000,2141000,2441000,2415000,1.6975124,.024627447,6.6136869e-07,.00060651114,0
01mar2000,4,1.629977,-.0858109,-.099999905,142434,272000,2068000,271000,2051000,2322000,2340000,1.6426125,-.054899931,.0073635103,.0030140025,-.0054899878
01apr2000,3.8,1.5593187,-.070658326,-.20000005,142751,274000,2035000,259000,1962000,2221000,2309000,1.6211017,-.02151072,.0049925991,.00046271109,.0021510699
01may2000,4,1.5817753,.022456646,.20000005,142388,280000,1998000,276000,1982000,2258000,2278000,1.5957856,-.025316119,.00050430093,.00064090587,.005063225
01jun2000,4,1.6398854,.058110118,0,142591,296000,2033000,294000,2041000,2335000,2329000,1.6356715,.039885879,.0033767859,.0015908834,.0079771774
01jul2000,4,1.7006683,.060782909,0,142278,300000,2070000,303000,2122000,2425000,2370000,1.6620965,.026425004,.003694562,.00069828081,0
01aug2000,4.0999999,1.7037069,.0030385256,.099999905,142514,318000,2145000,315000,2109000,2424000,2463000,1.731118,.069021463,9.2326381e-06,.0047639622,0
01sep2000,3.9000001,1.7022889,-.0014179945,-.19999981,142518,288000,2098000,311000,2115000,2426000,2386000,1.6742215,-.056896448,2.0107084e-06,.0032372058,-.0056896396
01oct2000,3.9000001,1.7001361,-.0021528006,0,142622,295000,2082000,299000,2124000,2423000,2377000,1.6678596,-.0063619614,4.6345504e-06,.000040474551,.0012723911
01nov2000,3.9000001,1.8307134,.13057733,0,142962,356000,2295000,332000,2279000,2611000,2651000,1.8587595,.19089997,.017050438,.036442798,0
01dec2000,3.9000001,1.8718261,.041112661,0,143248,364000,2340000,354000,2322000,2676000,2704000,1.8914117,.03265214,.0016902509,.0010661623,0
01jan2001,4.1999998,1.8743718,.0025457144,.29999971,143800,343000,2419000,318000,2367000,2685000,2762000,1.9281247,.036713004,6.4806618e-06,.0013478447,0
01feb2001,4.1999998,1.9986092,.12423742,0,143701,386000,2506000,358000,2516000,2874000,2892000,2.0111265,.083001852,.015434936,.0068893074,.024900531
01mar2001,4.3000002,2.0862763,.087667108,.10000038,143924,378000,2587000,393000,2605000,2998000,2965000,2.0633121,.052185535,.0076855216,.0027233302,0
01apr2001,4.4000001,2.1712849,.085008621,.099999905,143569,400000,2737000,383000,2742000,3125000,3137000,2.1796227,.1163106,.0072264657,.013528155,.011631104
01may2001,4.3000002,2.2219281,.050643206,-.099999905,143318,402000,2819000,390000,2800000,3190000,3221000,2.2435205,.063897848,.0025647343,.0040829349,.0063897786
01jun2001,4.5,2.3255975,.1036694,.19999981,143357,381000,2972000,394000,2939000,3333000,3353000,2.3395526,.096032143,.010747345,.0092221722,-.0096032051
01jul2001,4.5999999,2.3954184,.069820881,.099999905,143654,398000,2975000,405000,3029000,3434000,3373000,2.3528674,.013314724,.0048749554,.00017728188,.0026629423
01aug2001,4.9000001,2.4468515,.051433086,.30000019,143284,395000,3163000,402000,3113000,3515000,3558000,2.4767845,.1239171,.0026453624,.015355448,.012391699
01sep2001,5,2.5187738,.071922302,.099999905,143989,453000,3302000,395000,3214000,3609000,3755000,2.6206694,.1438849,.0051728175,.020702863,.043165497
01oct2001,5.3000002,2.7800734,.26129961,.30000019,144086,482000,3557000,482000,3521000,4003000,4039000,2.8050754,.18440604,.068277486,.03400559,.018440587
01nov2001,5.5,2.9295003,.14942694,.19999981,144240,491000,3593000,431000,3790000,4221000,4084000,2.8344183,.02934289,.02232841,.00086100516,.0088028722
01dec2001,5.6999998,2.7911813,-.13831902,.19999981,144305,416000,3591000,389000,3637000,4026000,4007000,2.7780089,-.056409359,.01913215,.0031820158,-.011281861
01jan2002,5.6999998,2.7150826,-.07609868,0,143883,405000,3557000,418000,3500000,3918000,3962000,2.7455735,-.032435417,.0057910094,.0010520563,-.0064870771
01feb2002,5.6999998,2.7640514,.048968792,0,144653,398000,3538000,397000,3580000,3977000,3936000,2.7355559,-.010017633,.0023979426,.00010035298,0
01mar2002,5.6999998,2.7583251,-.0057263374,0,144481,415000,3599000,392000,3598000,3990000,4014000,2.7749164,.039360523,.00003279094,.0015492508,0
01apr2002,5.9000001,2.8322062,.073881149,.20000029,144725,416000,3675000,442000,3650000,4092000,4091000,2.8315141,.05659771,.0054584243,.0032033008,0
01may2002,5.8000002,2.8371048,.0048985481,-.099999905,144938,403000,3712000,411000,3695000,4106000,4115000,2.8433235,.011809349,.000023995774,.00013946072,.0023618732
01jun2002,5.8000002,2.7598007,-.077304125,0,144808,388000,3639000,396000,3604000,4000000,4027000,2.7784295,-.064893961,.0059759277,.004211226,.00648939
01jul2002,5.8000002,2.6787195,-.081081152,0,144803,379000,3473000,384000,3495000,3879000,3852000,2.660074,-.11835551,.0065741534,.014008028,0
01aug2002,5.6999998,2.7140322,.035312653,-.10000038,145009,398000,3521000,399000,3531000,3930000,3919000,2.7064357,.046361685,.0012469834,.0021494059,0
01sep2002,5.6999998,2.7350028,.020970583,0,145552,401000,3579000,412000,3554000,3966000,3980000,2.7446573,.038221598,.00043976534,.0014608905,-.0038221744
01oct2002,5.6999998,2.7028141,-.032188654,0,145314,412000,3518000,405000,3529000,3934000,3930000,2.7000659,-.044591427,.0010361094,.0019883954,0
01nov2002,5.9000001,2.6336071,-.069206953,.20000029,145041,390000,3474000,389000,3438000,3827000,3864000,2.6590693,-.040996552,.0047896025,.0016807172,0
01dec2002,6,2.7068207,.073213577,.099999905,145066,394000,3435000,429000,3497000,3926000,3829000,2.6399431,-.019126177,.005360228,.00036581064,-.0038252408
01jan2003,5.8000002,2.5912344,-.11558628,-.19999981,145937,407000,3475000,402000,3357000,3759000,3882000,2.6760232,.036080122,.013360188,.0013017752,.0036080088
01feb2003,5.9000001,2.633328,.042093515,.099999905,146100,421000,3500000,420000,3423000,3843000,3921000,2.6867757,.010752439,.001771864,.00011561495,-.0021504858
01mar2003,5.9000001,2.7091033,.075775385,0,146022,411000,3585000,430000,3528000,3958000,3996000,2.7351129,.048337221,.0057419091,.0023364869,.0048337174
01apr2003,6,2.7530098,.04390645,.099999905,146474,450000,3674000,434000,3586000,4020000,4124000,2.8242319,.089118958,.0019277764,.0079421885,0
01may2003,6.0999999,2.8271229,.074113131,.099999905,146500,419000,3672000,425000,3716000,4141000,4091000,2.7929871,-.031244755,.0054927561,.00097623467,-.0031244725
01jun2003,6.3000002,2.8095562,-.017566681,.20000029,147056,408000,3692000,421000,3695000,4116000,4100000,2.7986348,.0056476593,.00030858826,.000031896056,.00056476542
01jul2003,6.1999998,2.7275324,-.082023859,-.10000038,146485,403000,3592000,412000,3599000,4011000,3995000,2.7166522,-.081982613,.0067279134,.0067211487,-.016396547
01aug2003,6.0999999,2.7313378,.0038053989,-.099999905,146445,391000,3574000,398000,3603000,4001000,3965000,2.7067618,-.0098903179,.000014481061,.000097818389,.00098903559
01sep2003,6.0999999,2.699307,-.032030821,0,146530,379000,3588000,394000,3559000,3953000,3967000,2.7088668,.0021049976,.0010259735,4.4310150e-06,-.00021049957
01oct2003,6,2.6294956,-.069811344,-.099999905,146716,379000,3441000,387000,3466000,3853000,3820000,2.6069746,-.10189223,.0048736236,.010382027,0
01nov2003,5.8000002,2.5225606,-.10693502,-.19999981,147000,354000,3337000,370000,3331000,3701000,3691000,2.5157447,-.091229916,.0114351,.0083228974,.0091229826
01dec2003,5.6999998,2.4585035,-.064057112,-.10000038,146729,354000,3254000,363000,3251000,3614000,3608000,2.4544218,-.061322927,.0041033137,.0037605015,.012264574
01jan2004,5.6999998,2.3860314,-.072472095,0,146842,353000,3142000,362000,3139000,3501000,3495000,2.3819423,-.072479486,.0052522048,.0052532759,.0072479765
01feb2004,5.5999999,2.3746612,-.011370182,-.099999905,146709,359000,3092000,356000,3131000,3487000,3451000,2.3501451,-.031797171,.00012928103,.0010110601,0
01mar2004,5.8000002,2.3025172,-.072144032,.20000029,146944,346000,3066000,338000,3040000,3378000,3412000,2.3256924,-.024452686,.0052047614,.00059793389,.0024452663
01apr2004,5.5999999,2.3104041,.0078868866,-.20000029,146850,339000,2960000,364000,3031000,3395000,3299000,2.2450728,-.080619574,.000062202977,.0064995158,-.016123937
01may2004,5.5999999,2.2642152,-.046188831,0,147065,342000,3010000,349000,2976000,3325000,3352000,2.2826014,.037528515,.0021334081,.0014083894,-.0075057135
01jun2004,5.5999999,2.2636249,-.0005903244,0,147460,354000,2973000,339000,2990000,3329000,3327000,2.262265,-.02033639,3.4848290e-07,.00041356875,0
01jul2004,5.5,2.2453547,-.018270254,-.099999905,147692,348000,2935000,355000,2956000,3311000,3283000,2.2263665,-.035898447,.00033380219,.0012886985,0
01aug2004,5.4000001,2.1808898,-.064464808,-.099999905,147564,343000,2877000,332000,2889000,3221000,3220000,2.180213,-.046153545,.0041557113,.0021301499,.0046153502
01sep2004,5.4000001,2.1726167,-.0082731247,0,147415,351000,2839000,341000,2865000,3206000,3190000,2.1617739,-.018439054,.000068444591,.00033999872,.0018439037
01oct2004,5.5,2.1083336,-.064283133,.099999905,147793,338000,2774000,327000,2781000,3108000,3112000,2.111047,-.050726891,.0041323211,.0025732175,0
01nov2004,5.4000001,2.0596375,-.048696041,-.099999905,148162,313000,2705000,337000,2707000,3044000,3018000,2.0420454,-.069001675,.0023713044,.0047612311,-.006900161
01dec2004,5.4000001,2.0315599,-.028077602,0,148059,320000,2771000,322000,2688000,3010000,3091000,2.08623,.044184685,.00078835175,.0019522863,-.0044184644
01jan2005,5.3000002,2.108619,.077059031,-.099999905,148029,329000,2706000,332000,2790000,3122000,3035000,2.0498586,-.036371469,.0059380941,.0013228838,0
01feb2005,5.4000001,2.0090659,-.099553108,.099999905,148364,318000,2667000,308000,2666000,2974000,2985000,2.0164967,-.033361912,.009910821,.0011130172,.0033361879
01mar2005,5.1999998,2.025424,.016358137,-.20000029,148391,329000,2616000,324000,2681000,3005000,2945000,1.9849828,-.03151381,.00026758865,.00099312025,-.0031513779
01apr2005,5.1999998,1.931384,-.094040036,0,148926,317000,2588000,307000,2559000,2866000,2905000,1.9576659,-.027316928,.0088435281,.00074621453,.0054633934
01may2005,5.0999999,1.9398896,.0085055828,-.099999905,149261,320000,2595000,321000,2568000,2889000,2915000,1.957348,-.00031793118,.000072344941,1.0108023e-07,0
01jun2005,5,1.9583147,.018425107,-.099999905,149238,311000,2569000,321000,2602000,2923000,2880000,1.9295061,-.027841926,.00033948457,.00077517284,.00278419
01jul2005,5,1.9713478,.013033152,0,149432,318000,2592000,323000,2619000,2942000,2910000,1.9499055,.020399451,.00016986304,.0004161376,-.0020399431
01aug2005,4.9000001,1.9353285,-.036019325,-.099999905,149779,315000,2598000,319000,2573000,2892000,2913000,1.9493817,-.00052380562,.0012973918,2.7437233e-07,0
01sep2005,5,2.1438253,.20849681,.099999905,149954,359000,2853000,424000,2787000,3211000,3212000,2.1444929,.19511116,.043470919,.038068362,-.019511096
01oct2005,5,2.1133149,-.030510426,0,150001,324000,2772000,348000,2821000,3169000,3096000,2.0646331,-.079859734,.00093088608,.0063775769,-.0079859653
01nov2005,5,2.0459864,-.067328453,0,150065,324000,2712000,309000,2760000,3069000,3036000,2.0239866,-.040646553,.0045331204,.0016521423,0
01dec2005,4.9000001,1.9804751,-.065511346,-.099999905,150030,320000,2668000,312000,2660000,2972000,2988000,1.9911371,-.032849431,.0042917365,.0010790852,0
01jan2006,4.6999998,1.9136173,-.066857815,-.20000029,150214,290000,2516000,285000,2586000,2871000,2806000,1.8702927,-.12084448,.0044699674,.014603389,.012084437
01feb2006,4.8000002,1.8447015,-.068915725,.10000038,150641,293000,2504000,283000,2488000,2771000,2797000,1.8620102,-.008282423,.0047493773,.000068598529,.001656487
01mar2006,4.6999998,1.8315067,-.013194799,-.10000038,150813,295000,2439000,303000,2456000,2759000,2734000,1.8149109,-.047099352,.00017410274,.0022183489,-.004709953
01apr2006,4.6999998,1.7949381,-.036568642,0,150881,308000,2424000,299000,2408000,2707000,2732000,1.811515,-.003395915,.0013372656,.000011532239,.00033959281
01may2006,4.5999999,1.8014196,.0064815283,-.099999905,151069,319000,2399000,335000,2383000,2718000,2718000,1.8014196,-.010095358,.000042010208,.00010191625,0
01jun2006,4.5999999,1.7892486,-.01217103,0,151354,309000,2419000,308000,2395000,2703000,2728000,1.8057973,.0043777227,.00014813397,.000019164456,-.00043777184
01jul2006,4.6999998,1.8453428,.05609417,.099999905,151377,306000,2422000,318000,2475000,2793000,2728000,1.802397,-.0034003258,.003146556,.000011562215,0
01aug2006,4.6999998,1.8344927,-.010850072,0,151716,315000,2464000,310000,2467000,2777000,2779000,1.8358139,.033416867,.00011772406,.001116687,.0033416837
01sep2006,4.5,1.8205067,-.013985991,-.19999981,151662,319000,2440000,324000,2438000,2762000,2759000,1.8185294,-.017284513,.00019560795,.00029875437,0
01oct2006,4.4000001,1.8224736,.0019669533,-.099999905,152041,313000,2428000,305000,2459000,2764000,2741000,1.8073083,-.011221051,3.8689050e-06,.00012591199,.002244208
01nov2006,4.5,1.8626555,.040181875,.099999905,152406,349000,2517000,326000,2506000,2832000,2866000,1.8850179,.077709556,.0016145831,.0060387752,-.0077709481
01dec2006,4.4000001,1.8575385,-.0051170588,-.099999905,152732,323000,2449000,318000,2513000,2831000,2772000,1.8188261,-.066191792,.000026184291,.0043813535,-.0066191731
01jan2007,4.5999999,1.8352408,-.022297621,.19999981,153144,335000,2552000,296000,2507000,2803000,2887000,1.8902391,.07141304,.00049718388,.0050998223,-.0071412972
01feb2007,4.5,1.9243326,.089091778,-.099999905,152983,322000,2549000,321000,2626000,2947000,2871000,1.8747061,-.01553297,.0079373447,.00024127317,-.0031065911
01mar2007,4.4000001,1.8459567,-.078375936,-.099999905,153051,303000,2489000,309000,2515000,2824000,2792000,1.8250394,-.049666762,.0061427872,.0024667874,.0049666716
01apr2007,4.5,1.871925,.025968313,.099999905,152435,321000,2463000,327000,2538000,2865000,2784000,1.8190016,-.0060378313,.00067435327,.000036455407,.00060378254
01may2007,4.4000001,1.8119198,-.060005188,-.099999905,152670,310000,2417000,297000,2465000,2762000,2727000,1.7889593,-.030042291,.0036006225,.00090253924,-.0030042261
01jun2007,4.5999999,1.8163359,.0044161081,.19999981,153041,313000,2520000,320000,2453000,2773000,2833000,1.8556364,.066677094,.000019502011,.004445835,-.0066677029
01jul2007,4.6999998,1.8766212,.06028533,.099999905,153054,310000,2514000,317000,2555000,2872000,2824000,1.8452572,-.010379195,.003634321,.00010772769,-.002075837
01aug2007,4.5999999,1.8797287,.0031074286,-.099999905,152749,329000,2569000,321000,2556000,2877000,2898000,1.8934494,.048192263,9.6561125e-06,.0023224943,.0048192218
01sep2007,4.6999998,1.8651513,-.014577389,.099999905,153414,302000,2530000,313000,2536000,2849000,2832000,1.8540219,-.039427519,.00021250026,.0015545293,.0039427481
01oct2007,4.6999998,1.874666,.0095146894,0,153183,334000,2598000,335000,2541000,2876000,2932000,1.9111685,.057146549,.000090529313,.003265728,.0057146493
01nov2007,4.6999998,1.9199258,.045259833,0,153835,352000,2634000,332000,2609000,2941000,2986000,1.9493024,.038133979,.0020484526,.0014542004,0
01dec2007,5,2.0066955,.0867697,.30000019,153918,355000,2752000,350000,2737000,3087000,3107000,2.0196965,.070394039,.0075289807,.0049553206,0
01jan2008,5,1.9971673,-.0095281601,0,154063,321000,2770000,322000,2752000,3074000,3091000,2.0082121,-.011484385,.000090785834,.00013189109,-.0034453175
01feb2008,4.9000001,2.0614944,.064327002,-.099999905,153653,354000,2884000,339000,2837000,3176000,3238000,2.1017375,.09352541,.0041379631,.0087470021,0
01mar2008,5.0999999,2.1255686,.064074278,.19999981,153908,368000,2938000,369000,2897000,3266000,3306000,2.1516013,.049863815,.004105513,.0024864001,-.004986377
01apr2008,5,2.1454375,.019868851,-.099999905,153769,349000,2964000,365000,2937000,3302000,3313000,2.1525846,.00098323822,.00039477122,9.6675740e-07,.00019664745
01may2008,5.4000001,2.2000532,.054615736,.4000001,154303,369000,3007000,367000,3016000,3383000,3376000,2.1955011,.042916536,.0029828786,.001841829,-.0042916494
01jun2008,5.5999999,2.2261395,.02608633,.19999981,154313,381000,3054000,378000,3057000,3435000,3435000,2.2261395,.030638456,.00068049663,.00093871501,.012255386
01jul2008,5.8000002,2.260989,.034849405,.20000029,154469,402000,3227000,385000,3104000,3489000,3629000,2.3517137,.12557411,.0012144811,.015768858,.025114799
01aug2008,6.0999999,2.465867,.20487809,.29999971,154641,421000,3384000,424000,3385000,3809000,3805000,2.4632773,.11156368,.041975033,.012446456,.022312768
01sep2008,6.0999999,2.54913,.08326292,0,154570,483000,3551000,449000,3493000,3942000,4034000,2.6086226,.14534521,.006932714,.021125231,.043603521
01oct2008,6.5,2.7217443,.17261434,.4000001,154876,480000,3823000,478000,3729000,4207000,4303000,2.7838519,.17522931,.029795708,.030705312,0
01nov2008,6.8000002,2.9300859,.2083416,.30000019,154639,532000,4095000,536000,4002000,4538000,4627000,2.9875512,.20369935,.043406222,.041493427,.081479758
01dec2008,7.3000002,3.2404504,.31036448,.5,154655,587000,4548000,566000,4445000,5011000,5135000,3.320637,.33308578,.096326113,.11094613,.099925794
01jan2009,7.8000002,3.5272057,.28675532,.5,154210,586000,4980000,591000,4864000,5455000,5566000,3.5989783,.27834129,.082228616,.077473879,.13917065
01feb2009,8.3000002,3.8330848,.30587912,.5,154538,655000,5307000,632000,5279000,5911000,5962000,3.8661566,.2671783,.093562037,.071384244,.13358915
01mar2009,8.6999998,4.1090217,.27593684,.39999962,154133,661000,5829000,651000,5699000,6350000,6490000,4.1996145,.33345795,.076141141,.1111942,.16672897
01apr2009,9,4.4785995,.36957788,.30000019,154509,620000,6300000,639000,6264000,6903000,6920000,4.4896293,.29001474,.13658781,.084108554,.11600579
01may2009,9.3999996,4.6333871,.15478754,.39999962,154747,606000,6522000,620000,6539000,7159000,7128000,4.6133237,.12369442,.023959182,.015300309,.037108351
01jun2009,9.5,4.6010585,-.032328606,.10000038,154716,608000,6488000,595000,6525000,7120000,7096000,4.5855494,-.027774334,.0010451387,.00077141362,-.011109723
01jul2009,9.5,4.3162956,-.28476286,0,154502,587000,6157000,560000,6118000,6678000,6744000,4.3589544,-.22659492,.081089884,.051345259,-.022659579
01aug2009,9.6000004,4.2523723,-.063923359,.10000038,154307,560000,6060000,562000,6008000,6570000,6620000,4.2847342,-.074220181,.004086196,.0055086352,0
01sep2009,9.8000002,4.2434888,-.0088834763,.19999981,153827,536000,5942000,542000,6006000,6548000,6478000,4.1981244,-.08660984,.00007891615,.0075012646,-.0086610168
01oct2009,10,4.0805578,-.16293097,.19999981,153784,530000,5705000,531000,5746000,6277000,6235000,4.0532546,-.1448698,.026546499,.020987261,-.028973933
01nov2009,9.8999996,3.881418,-.19913983,-.10000038,153878,482000,5489000,507000,5462000,5969000,5971000,3.8827186,-.17053604,.039656673,.029082542,-.034107175
01dec2009,9.8999996,3.6970847,-.18433332,0,153111,479000,5100000,498000,5191000,5689000,5579000,3.6255994,-.25711918,.033978775,.066110276,.025712015
01jan2010,9.8000002,3.4719908,-.22509384,-.099999428,153484,471000,4841000,507000,4809000,5316000,5312000,3.4693785,-.15622091,.050667237,.024404973,0
01feb2010,9.8000002,3.4557347,-.016256094,0,153694,500000,4767000,489000,4815000,5304000,5267000,3.431628,-.037750483,.0002642606,.001425099,.0037750266
01mar2010,9.8999996,3.4015641,-.054170609,.099999428,153954,472000,4743000,478000,4750000,5228000,5215000,3.3931057,-.038522243,.0029344549,.0014839632,0
01apr2010,9.8999996,3.3711369,-.030427217,0,154622,449000,4690000,469000,4721000,5190000,5139000,3.3380101,-.055095673,.00092581555,.0030355332,-.0055095358
01may2010,9.6000004,3.338464,-.032672882,-.29999924,154091,463000,4731000,474000,4688000,5162000,5194000,3.3591597,.021149635,.0010675172,.00044730707,0
01jun2010,9.3999996,3.2922103,-.046253681,-.20000076,153616,452000,4619000,467000,4606000,5073000,5071000,3.2909126,-.06824708,.002139403,.0046576639,.020474073
01jul2010,9.3999996,3.2594261,-.032784224,0,153691,465000,4529000,462000,4545000,5007000,4994000,3.2509634,-.039949179,.0010748053,.0015959368,.0079898667
01aug2010,9.5,3.1999271,-.059499025,.10000038,154086,464000,4426000,486000,4432000,4918000,4890000,3.1817088,-.069254637,.0035401341,.0047962046,0
01sep2010,9.5,3.1871812,-.012745857,0,153975,459000,4431000,459000,4452000,4911000,4890000,3.1735525,-.0081562996,.00016245688,.000066525223,-.00081563304
01oct2010,9.3999996,3.1121936,-.07498765,-.10000038,153635,432000,4331000,444000,4348000,4792000,4763000,3.0933592,-.080193281,.0056231478,.0064309621,0
01nov2010,9.8000002,2.9993165,-.11287713,.40000057,154125,407000,4218000,432000,4176000,4608000,4625000,3.0103817,-.082977533,.012741246,.0068852711,.0082977852
01dec2010,9.3000002,2.9437146,-.055601835,-.5,153650,404000,4088000,424000,4113000,4537000,4492000,2.9145174,-.095864296,.0030915642,.0091899633,-.038345773
01jan2011,9.1000004,2.8603971,-.083317518,-.19999981,153263,446000,3926000,421000,3974000,4395000,4372000,2.845428,-.069089413,.0069418089,.0047733472,.034544706
01feb2011,9,2.7821457,-.078251362,-.10000038,153214,394000,3821000,425000,3839000,4264000,4215000,2.7501745,-.095253468,.0061232755,.009073223,.019050675
01mar2011,9,2.7255995,-.056546211,0,153376,407000,3752000,404000,3772000,4176000,4159000,2.714504,-.035670519,.0031974739,.0012723859,.0035670656
01apr2011,9.1000004,2.6855571,-.0400424,.10000038,153543,422000,3796000,402000,3717000,4119000,4218000,2.7501044,.035600424,.0016033938,.0012673902,0
01may2011,9,2.7321336,.0465765,-.10000038,153479,423000,3799000,414000,3781000,4195000,4222000,2.7497184,-.00038599968,.0021693704,1.4899575e-07,-.000038600116
01jun2011,9.1000004,2.7156811,-.016452551,.10000038,153346,421000,3719000,416000,3752000,4168000,4140000,2.6974375,-.052280903,.00027068643,.0027332928,.0052281101
01jul2011,9,2.7089067,-.0067744255,-.10000038,153288,411000,3741000,420000,3734000,4154000,4152000,2.7076025,.010164976,.000045892841,.00010332674,.0010165015
01aug2011,9,2.6916654,-.01724124,0,153760,415000,3715000,409000,3717000,4126000,4130000,2.6942749,-.013327599,.00029726035,.00017762488,.001332765
01sep2011,9,2.7113683,.019702911,0,154131,406000,3707000,422000,3747000,4169000,4113000,2.674948,-.019326925,.0003882047,.00037353003,0
01oct2011,8.8000002,2.659426,-.051942348,-.19999981,153961,403000,3699000,395000,3704000,4099000,4102000,2.6613724,-.013575554,.0026980075,.00018429567,0
01nov2011,8.6000004,2.6363819,-.023044109,-.19999981,154128,385000,3739000,383000,3676000,4059000,4124000,2.6786003,.017227888,.00053103099,.00029680014,-.0034455743
01dec2011,8.5,2.5666978,-.069684029,-.10000038,153995,386000,3575000,368000,3588000,3956000,3961000,2.5699418,-.10865855,.0048558637,.011806681,.02173169
01jan2012,8.3000002,2.5182636,-.048434258,-.19999981,154381,381000,3419000,367000,3511000,3878000,3800000,2.4676125,-.10232925,.0023458772,.010471276,.010232965
01feb2012,8.3000002,2.4232256,-.095037937,0,154671,365000,3392000,359000,3382000,3741000,3757000,2.4335897,-.034022808,.0090322094,.0011575514,.0068045552
01mar2012,8.1999998,2.3986397,-.024585962,-.10000038,154749,363000,3336000,368000,3342000,3710000,3699000,2.3915279,-.042061806,.00060446956,.0017691955,0
01apr2012,8.1999998,2.414232,.015592337,0,154545,387000,3316000,381000,3355000,3736000,3703000,2.3929071,.0013792515,.00024312096,1.9023346e-06,-.00013792567
01may2012,8.1999998,2.396066,-.018166065,0,154866,371000,3301000,369000,3334000,3703000,3672000,2.3760071,-.016900063,.00033000592,.00028561213,0
01jun2012,8.1999998,2.3936822,-.002383709,0,155083,380000,3325000,384000,3323000,3707000,3705000,2.3923907,.016383648,5.6820681e-06,.00026842393,0
01jul2012,8.1999998,2.3838847,-.0097975731,0,154948,368000,3290000,390000,3307000,3697000,3658000,2.358737,-.033653736,.000095992436,.0011325739,0
01aug2012,8.1000004,2.376281,-.0076036453,-.099999428,154763,377000,3321000,376000,3306000,3682000,3698000,2.3866072,.027870178,.000057815421,.00077674683,0
01sep2012,7.8000002,2.3959215,.019640446,-.30000019,155160,377000,3308000,392000,3316000,3708000,3685000,2.3810601,-.0055470467,.00038574712,.000030769726,.00055470149
01oct2012,7.8000002,2.3769011,-.019020319,0,155554,374000,3285000,386000,3302000,3688000,3659000,2.3582108,-.022849321,.00036177255,.00052209146,.006854801
01nov2012,7.6999998,2.398524,.021622896,-.10000038,155338,388000,3248000,406000,3325000,3731000,3636000,2.3374519,-.020758867,.00046754963,.00043093058,0
01dec2012,7.9000001,2.2756827,-.12284136,.20000029,155628,362000,3221000,356000,3179000,3535000,3583000,2.3065832,-.030868769,.015089999,.00095288089,.0030868887
01jan2013,8,2.2181098,-.057572842,.099999905,155763,339000,3138000,344000,3108000,3452000,3477000,2.2341738,-.072409391,.003314632,.0052431198,-.014481899
01feb2013,7.6999998,2.1815193,-.036590576,-.30000019,155312,342000,3043000,362000,3036000,3398000,3385000,2.1731734,-.061000347,.0013388703,.0037210423,-.0061000288
01mar2013,7.5,2.1704698,-.011049509,-.19999981,155005,358000,3046000,343000,3028000,3371000,3404000,2.1917174,.018543959,.00012209165,.0003438784,-.0055631911
01apr2013,7.5999999,2.1805749,.010105133,.099999905,155394,343000,3027000,356000,3024000,3380000,3370000,2.1741235,-.017593861,.00010211371,.00030954395,.0035187688
01may2013,7.5,2.1641762,-.016398668,-.099999905,155536,353000,3012000,343000,3020000,3363000,3365000,2.1654632,-.0086603165,.00026891631,.00007500108,-.00086603081
01jun2013,7.5,2.1531992,-.01097703,0,155749,347000,2962000,353000,2996000,3349000,3309000,2.1274817,-.03798151,.00012049518,.0014425952,.0037981474
01jul2013,7.3000002,2.1541069,.00090765953,-.19999981,155599,355000,2947000,344000,3011000,3355000,3302000,2.1200778,-.0074038506,8.2384582e-07,.000054817003,0
01aug2013,7.1999998,2.1259778,-.028129101,-.10000038,155605,336000,2934000,340000,2968000,3308000,3270000,2.1015558,-.018522024,.0007912463,.00034306539,.0037044012
01sep2013,7.1999998,2.047492,-.078485727,0,155687,314000,2954000,323000,2863000,3186000,3268000,2.1001897,-.0013661385,.0061600092,1.8663343e-06,.00013661437
01oct2013,7.1999998,2.1151414,.067649364,0,154673,351000,2933000,368000,2925000,3293000,3284000,2.1093605,.0091707706,.0045764367,.000084103034,0
01nov2013,6.9000001,2.048192,-.066949368,-.29999971,155265,316000,2813000,331000,2837000,3168000,3129000,2.0229776,-.086382866,.0044822176,.0074619995,0
01dec2013,6.6999998,2.1041446,.055952549,-.20000029,155182,334000,2832000,364000,2903000,3267000,3166000,2.0390944,.016116858,.0031306876,.00025975308,-.0048350524
01jan2014,6.5999999,2.0453403,-.058804274,-.099999905,155352,340000,2850000,327000,2847000,3174000,3190000,2.0556507,.016556263,.0034579425,.00027410986,-.0033112573
01feb2014,6.6999998,2.0553324,.0099921227,.099999905,155483,341000,2823000,332000,2861000,3193000,3164000,2.0366652,-.01898551,.000099842517,.00036044957,.0018985491
01mar2014,6.6999998,1.9841398,-.071192622,0,156028,313000,2800000,321000,2764000,3085000,3113000,2.0021482,-.03451705,.0050683892,.0011914268,-.0034517017
